first_name,last_name,nationality,position,opponent,match_date,points_scored,attack_kills,attack_faults,attack_shots,block_kills,block_faults,block_rebounds,serve_aces,serve_errors,serve_attempts,rec_excellents,rec_faults,rec_attempts,dig_excellents,dig_faults,dig_attempts,set_excellents,set_faults,set_stills
Ana Carolina,Da Silva,Brazil,Middle blocker,United States,05/06/2022,8,3,1,4,5,5,5,0,1,8,0,0,0,3,0,0,0,0,2
Ana Carolina,Da Silva,Brazil,Middle blocker,Dominican Republic,03/06/2022,11,5,3,7,6,7,8,0,1,11,0,0,0,3,0,0,0,0,1
Ana Carolina,Da Silva,Brazil,Middle blocker,Poland,02/06/2022,15,5,1,2,7,8,4,3,2,7,0,0,0,2,1,0,0,0,2
Ana Carolina,Da Silva,Brazil,Middle blocker,Germany,31/05/2022,16,9,3,4,6,3,6,1,1,21,0,0,0,5,0,1,0,0,4
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Italy,17/07/2022,1,1,1,1,0,0,0,0,0,5,4,1,7,1,1,1,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Serbia,16/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Japan,13/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Thailand,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Bulgaria,01/07/2022,7,5,5,7,2,3,2,0,3,3,4,1,21,7,2,0,0,0,1
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Korea,30/06/2022,8,7,1,4,1,1,2,0,0,3,2,1,3,3,1,0,1,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,China,28/06/2022,9,8,6,5,1,1,1,0,0,11,4,1,19,7,2,5,0,0,5
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Serbia,19/06/2022,14,9,3,14,5,3,7,0,0,7,13,0,13,8,1,1,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Italy,18/06/2022,4,2,3,2,0,0,0,2,0,2,1,0,2,1,0,0,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Netherlands,17/06/2022,13,12,3,10,1,0,1,0,1,12,9,0,10,4,4,3,0,0,1
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Türkiye,16/06/2022,8,6,2,5,1,0,0,1,1,3,4,1,16,1,0,1,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,United States,05/06/2022,7,6,1,13,1,3,2,0,1,10,10,0,5,3,3,1,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Dominican Republic,03/06/2022,8,8,0,10,0,0,1,0,0,14,7,3,1,5,2,0,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Poland,02/06/2022,5,5,4,10,0,1,3,0,0,12,11,1,16,7,2,0,0,0,0
Priscila,Zalewski Daroit Moreira,Brazil,Outside Hitter,Germany,31/05/2022,13,11,3,16,1,4,3,1,2,20,6,1,3,9,5,0,0,0,2
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Italy,17/07/2022,0,0,0,0,0,0,0,0,0,0,13,1,18,10,3,6,0,0,2
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Serbia,16/07/2022,0,0,0,0,0,0,0,0,0,0,4,1,6,5,1,4,0,0,6
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Japan,13/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Thailand,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Bulgaria,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Korea,30/06/2022,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,China,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Serbia,19/06/2022,0,0,0,0,0,0,0,0,0,0,10,0,4,15,1,1,0,0,7
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Italy,18/06/2022,0,0,0,0,0,0,0,0,0,0,11,0,16,6,5,1,0,0,5
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Netherlands,17/06/2022,0,0,0,0,0,0,0,0,0,0,2,2,12,13,1,2,0,0,5
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Türkiye,16/06/2022,0,0,0,0,0,0,0,0,0,0,9,1,8,12,7,0,0,0,12
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,United States,05/06/2022,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,1,0,0,3
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Dominican Republic,03/06/2022,0,0,0,0,0,0,0,0,0,0,17,1,1,21,5,1,0,0,7
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Poland,02/06/2022,0,0,0,0,0,0,0,0,0,0,12,0,5,9,4,0,0,0,10
Nyeme Victoria,Alexandre Costa Nunes,Brazil,Libero,Germany,31/05/2022,0,0,0,0,0,0,0,0,0,0,10,2,5,25,4,2,0,0,18
Rosamaria,Montibeller,Brazil,Outside Hitter,Italy,17/07/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Serbia,16/07/2022,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Japan,13/07/2022,1,0,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,1
Rosamaria,Montibeller,Brazil,Outside Hitter,Thailand,02/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Bulgaria,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Korea,30/06/2022,2,2,0,3,0,0,0,0,0,6,1,0,3,2,1,1,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,China,28/06/2022,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Serbia,19/06/2022,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Italy,18/06/2022,1,1,1,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Netherlands,17/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Rosamaria,Montibeller,Brazil,Outside Hitter,Türkiye,16/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Macris Fernanda,Silva Carneiro,Brazil,Setter,Italy,17/07/2022,2,1,0,0,1,0,1,0,0,7,0,0,0,1,2,1,13,0,55
Macris Fernanda,Silva Carneiro,Brazil,Setter,Serbia,16/07/2022,1,1,0,2,0,4,3,0,0,12,0,0,0,7,4,4,24,0,69
Macris Fernanda,Silva Carneiro,Brazil,Setter,Japan,13/07/2022,4,2,0,1,2,4,5,0,0,13,0,0,0,8,3,1,31,3,68
Macris Fernanda,Silva Carneiro,Brazil,Setter,Thailand,02/07/2022,0,0,0,0,0,0,1,0,0,8,0,0,0,2,0,0,5,2,73
Macris Fernanda,Silva Carneiro,Brazil,Setter,Bulgaria,01/07/2022,4,2,0,0,2,3,2,0,1,11,0,1,0,4,0,1,4,0,65
Macris Fernanda,Silva Carneiro,Brazil,Setter,Korea,30/06/2022,1,0,1,0,1,0,0,0,0,4,0,0,0,2,0,1,31,0,0
Macris Fernanda,Silva Carneiro,Brazil,Setter,China,28/06/2022,1,1,0,4,0,1,1,0,3,17,0,0,0,4,2,2,36,1,76
Macris Fernanda,Silva Carneiro,Brazil,Setter,Serbia,19/06/2022,0,0,0,1,0,3,5,0,2,9,0,0,0,2,2,0,20,0,65
Macris Fernanda,Silva Carneiro,Brazil,Setter,Italy,18/06/2022,1,0,1,0,1,2,1,0,1,6,0,0,1,1,2,0,26,1,54
Macris Fernanda,Silva Carneiro,Brazil,Setter,Netherlands,17/06/2022,0,0,0,1,0,2,1,0,0,14,0,0,0,3,2,1,17,0,47
Macris Fernanda,Silva Carneiro,Brazil,Setter,Türkiye,16/06/2022,1,0,0,1,1,2,1,0,1,20,0,0,0,4,1,1,35,0,64
Macris Fernanda,Silva Carneiro,Brazil,Setter,United States,05/06/2022,1,1,1,1,0,1,1,0,1,11,0,0,0,8,1,1,13,0,49
Macris Fernanda,Silva Carneiro,Brazil,Setter,Dominican Republic,03/06/2022,1,0,0,2,0,3,1,1,1,8,0,0,0,8,1,0,26,1,61
Macris Fernanda,Silva Carneiro,Brazil,Setter,Poland,02/06/2022,1,0,1,0,0,1,0,1,1,13,0,0,0,7,1,0,12,0,52
Macris Fernanda,Silva Carneiro,Brazil,Setter,Germany,31/05/2022,1,1,0,0,0,0,0,0,1,13,0,0,1,17,1,0,23,0,95
Roberta Silva,Ratzke,Brazil,Setter,Italy,17/07/2022,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,2,0,19
Roberta Silva,Ratzke,Brazil,Setter,Serbia,16/07/2022,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,3,0,10
Roberta Silva,Ratzke,Brazil,Setter,Japan,13/07/2022,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,5,0,9
Roberta Silva,Ratzke,Brazil,Setter,Thailand,02/07/2022,0,0,0,0,0,1,3,0,1,7,0,0,0,2,0,1,5,0,45
Roberta Silva,Ratzke,Brazil,Setter,Bulgaria,01/07/2022,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,4
Roberta Silva,Ratzke,Brazil,Setter,Korea,30/06/2022,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,0,35,1,0
Roberta Silva,Ratzke,Brazil,Setter,China,28/06/2022,0,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,5,0,12
Roberta Silva,Ratzke,Brazil,Setter,Serbia,19/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4
Roberta Silva,Ratzke,Brazil,Setter,Italy,18/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,0,9
Roberta Silva,Ratzke,Brazil,Setter,Netherlands,17/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,10
Roberta Silva,Ratzke,Brazil,Setter,Türkiye,16/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,6,0,7
Roberta Silva,Ratzke,Brazil,Setter,United States,05/06/2022,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,9
Roberta Silva,Ratzke,Brazil,Setter,Dominican Republic,03/06/2022,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,7
Roberta Silva,Ratzke,Brazil,Setter,Poland,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Roberta Silva,Ratzke,Brazil,Setter,Germany,31/05/2022,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Italy,17/07/2022,11,9,7,10,1,0,2,1,0,11,3,0,3,9,2,1,0,0,2
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Serbia,16/07/2022,15,15,5,10,0,1,6,0,0,17,4,0,8,7,6,3,0,0,3
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Japan,13/07/2022,23,22,5,20,1,2,3,0,1,18,11,1,23,12,2,2,0,0,4
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Thailand,02/07/2022,14,14,4,16,0,7,1,0,1,21,13,0,23,8,6,4,0,0,1
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Bulgaria,01/07/2022,12,12,4,11,0,2,1,0,1,8,3,2,12,6,1,0,0,0,0
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Korea,30/06/2022,0,0,1,1,0,4,3,0,0,3,3,0,4,3,1,2,2,0,0
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,China,28/06/2022,28,25,9,21,2,3,2,1,0,21,13,1,32,9,2,3,0,0,2
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Serbia,19/06/2022,14,14,7,14,0,0,3,0,1,23,4,0,2,7,1,1,0,0,1
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Italy,18/06/2022,8,8,6,10,0,2,2,0,2,8,10,1,10,4,0,1,0,0,1
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Netherlands,17/06/2022,13,13,4,12,0,1,1,0,1,11,10,1,2,10,2,0,0,0,1
Gabriela,Braga Guimaraes,Brazil,Outside Hitter,Türkiye,16/06/2022,20,16,11,9,2,1,4,2,1,17,8,0,7,7,1,0,0,0,1
Karina,Barbosa De Souza,Brazil,Outside Hitter,United States,05/06/2022,1,1,1,0,0,0,0,0,0,3,2,2,3,0,0,1,0,0,0
Karina,Barbosa De Souza,Brazil,Outside Hitter,Dominican Republic,03/06/2022,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0
Karina,Barbosa De Souza,Brazil,Outside Hitter,Poland,02/06/2022,2,1,0,0,0,0,0,1,0,9,0,0,0,1,0,0,0,0,2
Karina,Barbosa De Souza,Brazil,Outside Hitter,Germany,31/05/2022,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Italy,17/07/2022,6,6,1,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Serbia,16/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Japan,13/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Serbia,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Italy,18/06/2022,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Netherlands,17/06/2022,1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Türkiye,16/06/2022,1,1,2,9,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,United States,05/06/2022,7,7,3,4,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Dominican Republic,03/06/2022,4,3,4,2,0,0,0,1,0,6,3,1,2,2,1,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Poland,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ana Cristina,Menezes Oliveira de Souza,Brazil,Outside Hitter,Germany,31/05/2022,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Natália,Araujo,Brazil,Libero,Italy,17/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Natália,Araujo,Brazil,Libero,Serbia,16/07/2022,0,0,0,0,0,0,0,0,0,0,3,2,6,4,7,2,0,0,7
Natália,Araujo,Brazil,Libero,Japan,13/07/2022,0,0,0,0,0,0,0,0,0,0,4,1,12,17,7,3,0,0,8
Natália,Araujo,Brazil,Libero,Thailand,02/07/2022,0,0,0,0,0,0,0,0,0,0,7,3,9,13,3,1,0,0,4
Natália,Araujo,Brazil,Libero,Bulgaria,01/07/2022,0,0,0,0,0,0,0,0,0,0,1,0,6,8,1,0,0,0,3
Natália,Araujo,Brazil,Libero,Korea,30/06/2022,0,0,0,0,0,0,0,0,0,0,1,1,6,7,3,0,3,1,0
Natália,Araujo,Brazil,Libero,China,28/06/2022,0,0,0,0,0,0,0,0,0,0,4,0,12,17,2,2,2,0,11
Natália,Araujo,Brazil,Libero,Serbia,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natália,Araujo,Brazil,Libero,Italy,18/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natália,Araujo,Brazil,Libero,Netherlands,17/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natália,Araujo,Brazil,Libero,Türkiye,16/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natália,Araujo,Brazil,Libero,United States,05/06/2022,0,0,0,0,0,0,0,0,0,0,7,1,2,4,1,0,0,0,7
Natália,Araujo,Brazil,Libero,Dominican Republic,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natália,Araujo,Brazil,Libero,Poland,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natália,Araujo,Brazil,Libero,Germany,31/05/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Italy,17/07/2022,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Serbia,16/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Japan,13/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Thailand,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Bulgaria,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Korea,30/06/2022,4,3,0,2,1,1,1,0,1,2,0,0,0,1,1,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,China,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Serbia,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Italy,18/06/2022,0,0,1,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Netherlands,17/06/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Türkiye,16/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,United States,05/06/2022,3,1,1,3,1,3,4,1,0,4,0,0,0,0,1,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Dominican Republic,03/06/2022,7,4,0,5,2,4,3,1,0,6,0,0,0,1,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Poland,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorena Giovana,Viezel,Brazil,Middle blocker,Germany,31/05/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kisy,Nascimento,Brazil,Opposite spiker,Italy,17/07/2022,14,12,4,11,1,6,1,1,0,7,0,0,0,2,5,0,0,0,0
Kisy,Nascimento,Brazil,Opposite spiker,Serbia,16/07/2022,19,17,5,16,1,0,2,1,0,11,0,0,0,9,1,2,0,0,1
Kisy,Nascimento,Brazil,Opposite spiker,Japan,13/07/2022,20,16,4,16,4,3,1,0,3,5,0,0,1,4,4,2,0,0,1
Kisy,Nascimento,Brazil,Opposite spiker,Thailand,02/07/2022,11,9,4,14,2,5,1,0,1,12,0,0,0,9,1,0,0,0,0
Kisy,Nascimento,Brazil,Opposite spiker,Bulgaria,01/07/2022,8,5,3,9,2,2,4,1,1,7,0,0,0,3,2,1,1,0,1
Kisy,Nascimento,Brazil,Opposite spiker,Korea,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kisy,Nascimento,Brazil,Opposite spiker,China,28/06/2022,25,22,5,24,3,4,4,0,4,8,0,0,0,8,3,6,0,0,4
Kisy,Nascimento,Brazil,Opposite spiker,Serbia,19/06/2022,14,9,4,11,5,2,6,0,0,7,1,0,1,10,0,1,0,0,1
Kisy,Nascimento,Brazil,Opposite spiker,Italy,18/06/2022,12,12,4,6,0,3,0,0,2,5,0,0,0,3,0,0,0,0,0
Kisy,Nascimento,Brazil,Opposite spiker,Netherlands,17/06/2022,13,8,2,9,4,1,0,1,4,9,0,0,0,5,0,0,0,0,0
Kisy,Nascimento,Brazil,Opposite spiker,Türkiye,16/06/2022,18,13,4,15,5,2,4,0,0,6,0,0,0,4,2,0,0,1,1
Kisy,Nascimento,Brazil,Opposite spiker,United States,05/06/2022,5,5,5,10,0,2,0,0,0,3,0,0,0,4,1,0,0,0,1
Kisy,Nascimento,Brazil,Opposite spiker,Dominican Republic,03/06/2022,20,18,5,12,1,1,2,1,1,11,0,0,0,9,2,0,0,0,4
Kisy,Nascimento,Brazil,Opposite spiker,Poland,02/06/2022,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kisy,Nascimento,Brazil,Opposite spiker,Germany,31/05/2022,10,9,1,13,1,0,0,0,1,4,0,0,0,4,0,0,0,0,2
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Italy,17/07/2022,3,3,4,6,0,1,1,0,1,7,8,0,5,5,3,0,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Serbia,16/07/2022,16,15,6,15,0,4,1,1,1,13,18,2,25,7,4,1,0,0,2
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Japan,13/07/2022,17,14,4,12,2,1,1,1,2,13,5,3,22,12,3,1,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Thailand,02/07/2022,17,15,6,19,1,1,1,1,0,17,4,1,20,11,2,2,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Bulgaria,01/07/2022,4,3,1,1,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Korea,30/06/2022,16,11,3,8,5,1,0,0,0,7,1,1,12,1,0,1,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,China,28/06/2022,3,2,1,1,0,0,1,1,2,3,1,1,11,3,0,3,0,0,1
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Serbia,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Italy,18/06/2022,8,8,3,4,0,1,1,0,3,6,9,0,12,2,0,2,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Netherlands,17/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Türkiye,16/06/2022,8,8,4,7,0,1,1,0,2,4,14,1,19,4,1,0,0,0,1
Julia Isabelle,Bergmann,Brazil,Outside Hitter,United States,05/06/2022,7,6,5,5,1,4,1,0,0,5,17,3,9,7,1,0,0,0,0
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Dominican Republic,03/06/2022,13,10,4,15,1,3,0,2,1,13,18,0,5,14,4,0,0,0,1
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Poland,02/06/2022,8,8,1,13,0,1,2,0,0,8,5,1,4,3,0,2,0,0,2
Julia Isabelle,Bergmann,Brazil,Outside Hitter,Germany,31/05/2022,19,18,8,22,1,4,2,0,1,11,37,2,21,10,3,0,0,0,0
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,Thailand,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,Bulgaria,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,Korea,30/06/2022,3,1,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,China,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,United States,05/06/2022,1,1,0,3,0,3,3,0,1,2,0,0,0,0,0,0,0,0,2
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,Dominican Republic,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,Poland,02/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayany Cristina,Araujo De Souza,Brazil,Middle blocker,Germany,31/05/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorrayna,Da Silva,Brazil,Opposite spiker,Thailand,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorrayna,Da Silva,Brazil,Opposite spiker,Bulgaria,01/07/2022,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lorrayna,Da Silva,Brazil,Opposite spiker,Korea,30/06/2022,7,7,5,11,0,1,2,0,2,14,0,0,0,10,2,3,0,0,0
Lorrayna,Da Silva,Brazil,Opposite spiker,China,28/06/2022,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenne,Geraldo Teixeira,Brazil,Opposite spiker,Italy,17/07/2022,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Lorenne,Geraldo Teixeira,Brazil,Opposite spiker,Serbia,16/07/2022,1,1,3,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
Lorenne,Geraldo Teixeira,Brazil,Opposite spiker,Japan,13/07/2022,3,3,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
Lorenne,Geraldo Teixeira,Brazil,Opposite spiker,United States,05/06/2022,1,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Lorenne,Geraldo Teixeira,Brazil,Opposite spiker,Dominican Republic,03/06/2022,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Lorenne,Geraldo Teixeira,Brazil,Opposite spiker,Poland,02/06/2022,9,6,1,17,3,0,1,0,1,7,0,0,0,5,3,0,0,0,0
Lorenne,Geraldo Teixeira,Brazil,Opposite spiker,Germany,31/05/2022,8,7,4,15,0,1,0,1,0,10,0,0,0,2,3,0,0,0,1
